12, The Best of Holly Cole is a compilation album by Holly Cole. It was released in the US in 2000 on Blue Note Records.,,,,,,,
7, The Taiwan Balloons Museum (Chinese: 台灣氣球博物館, pinyin: Táiwān Qìqiú Bówùguǎn) is a museum about balloons in Shengang District Taichung Taiwan. The museum is owned and operated by Taiwan Tailloon Balloons Co. Ltd.,,,,,,
2, Garden City High School is a high school located in Garden City Michigan United States. The athletic teams are known as the Cougars. There are approximately 1800 students enrolled. The colors are Orange and Blue. The principal is Derek Fisher.,,,,,,,
10, The San Bernardino springsnail Pyrgulopsis bernardina is a species of very small or freshwater snail with a gill and an operculum an aquatic gastropod mollusk in the family Hydrobiidae. This species is endemic to the United States occurring in the San Bernardino National Wildlife Refuge in southeast Arizona.,,,,,,,
11, Entomophthoromycotina is a group or clade of fungi. In 2007 it was placed at the taxonomic rank of subphylum in the most recent revision of the entire fungus kingdom. In 2012 it was raised to the rank of phylum as Entomophthoromycota in a scientific paper by Richard A. Humber in Mycotaxon.(http://www.ars.usda.gov/research/publications/publications.htm?seq_no_115=278348)It includes the order Entomophthorales.,,,,,,,
14, Annals of African Medicine is a peer-reviewed open access medical journal covering all aspects of medicine in particular in relation to Africa. It was established in 2002 and is published by Medknow Publications on behalf of the African Medicine Society. The editor-in-chief is Emmanuel A. Ameh.,,,,,,,
2, Beihang University previously known as Beijing University of Aeronautics and Astronautics (simplified Chinese: 北京航空航天大学, traditional Chinese: 北京航空航天大學 abbreviated as BUAA or Beihang) is a major public research university located in Beijing China.It is a member of China's Project 211 and Project 985 group of key state universities with a heavy focus on high level technological and scientific research.,,,,,,
1, American Health Inc. is an American company that manufactures dietary supplements. It is headquartered in Ronkonkoma New York.,,,,,,,
7, Old St. Patrick's Church (also known as Old North Primary School) is a historic church at 512 N. Main Street in Wellington Ohio.It was built in 1875 and added to the National Register of Historic Places in 1979.,,,,,,,
6, The Chrysler Sigma is a version of the Mitsubishi Galant automobile that was built by Chrysler Australia in Adelaide from 1977. When Mitsubishi Motors Australia (MMAL) took over Chrysler Australia's manufacturing facilities in 1980 they renamed the vehicle the Mitsubishi Sigma. The range was progressively discontinued and replaced by the Mitsubishi Magna starting with the sedan in 1985 and the wagon in 1987.,,,,,,,
2, Dulwich College is an independent public school for boys in Dulwich southeast London England. The college was founded in 1619 by Edward Alleyn a successful Elizabethan actor with the original purpose of educating 12 poor scholars as the foundation of God's Gift.,,,,,,,
3, Anne Queffélec (born 17 January 1948) is a French classical pianist born in Paris.,,,,,,,
4, Raúl Navas Paúl (born 3 May 1978 in Cádiz Andalusia) is a Spanish footballer who plays for Xerez CD as a goalkeeper.,,,,,,,
7, Monastery of Dominicans in Tarnobrzeg. In 1677 was founded church of Assumption of Mary by Tarnowski family and given to Dominican order. Destroyed in 1703. Rebuilt in 1706. In 1678 holy icon of Our Lady of Dzików was transferred from Dzików Castle to the monastery and since then the church became the Sanctuary of Our Lady of Dzików. Sometimes it is considered as the Our Lady of Tarnobrzeg or Queen of Sulfur Fields.,,,,,,,
5, Lieutenant General Rail Rzayev Gurban oglu (Azerbaijani: Rail Rzayev Qurban oğlu, March 10 1945 – February 11 2009) was the Commander of the Azerbaijani Air Force from shortly after Azerbaijan's independence in the early 1990s to his death in 2009.,,,,,,
11, Acacia moirii (Moir's Wattle) is a subshrub which is endemic to the south-west of Western Australia. It grows to between 0.15 and 0.6 metres high and has densely hairy leaflets. The globular golden-yellow flower heads appear from May to August followed by hairy seed pods which are around 4 cm long and 5 to 6 mm wide.,,,,,,,
2, Holy Child Catholic School is located at Plaza Hernandez in Tondo Manila the Philippines. It sits beside the Santo Niño de Tondo Parish.,,,,,,,
5, Arthur William Sour Jr. known as Art Sour (November 6 1924–January 10 2000) was a Shreveport businessman and a pioneer in developing a competitive Republican Party in Louisiana. A conservative Sour served in the Louisiana House of Representatives from 1972-1992. He was born in Shreveport to Arthur W. Sour (1895–1972) and Adele Sour (1897–1977). He graduated from C.E. Byrd High School. He served in the United States Army during World War II and was wounded in action.,,,,,,,
1, Tishman Speyer Properties is a real estate building and operating company set up in 1978 by two founding partners Robert Tishman and Jerry Speyer.,,,,,,,
11, Chyrsocephalum apiculatum known by the common names common everlasting or yellow buttons is a perennial herb native to southern Australia. It is a member of the Asteraceae the daisy family. It grows in sunny locations on light well-drained soil in grassy areas. It is an important food plant for the Australian painted lady (Vanessa kershawi) a butterfly. The name everlasting was inspired by its use as a long-lasting cut flower.,,,,,,,
1, Thor Industries Inc. is an American manufacturer of recreational vehicles and mid-sized commercial buses.,,,,,,,
9, Boyalı is a village in the District of Ardanuç Artvin Province Turkey. As of 2010 it had a population of 119 people.,,,,,,,
11, Deinandra increscens is a species of flowering plant in the aster family known by the common name grassland tarweed. It is endemic to California where it is common and widespread occurring in many types of habitat.There are two or three subspecies of the plant:D. i. ssp. increscens grows along the California Central Coast and the coastal mountain ranges.D. i. ssp.,,,,,,,
12, Live at Carnegie Hall is a live album by Anoushka Shankar released in 2001 and recorded at Carnegie Hall in New York and at the Salisbury Festival. The album earned a Grammy nomination for Best World Music Album.,,,,,,,
3, Werner Heldt (1904–54) was a German painter.,,,,,,,
13, Gekijou Ban Konjiki no Gash Bell!! 101 Banme no Mamono (劇場版 金色のガッシュベル！！ 「１０１番目の魔物」? lit. Movie Golden Gash Bell!! Unlisted demon #101) is a 2004 Japanese animated film. It is the first movie based on the anime Konjiki no Gash Bell!!. It was released in Japan in July 2004 but has not been dubbed in any other languages besides Japanese and has not been released outside of Japan.,,,,,,,
2, Visual Art Institute (VAI) is a Non-profit organization 501(c)(3). It is located in Sugar House Salt Lake City Utah at the old Garfield Elementary School building. VAI was founded in 1978 by Stephanie Burn. While teaching at Utah State University Stephanie found that many of her students had already lost their ability to think creatively.,,,,,,,
2, Cleethorpes Academy is a secondary school with academy status based in Cleethorpes North East Lincolnshire England. The school opened in September 2010 on the site previously occupied by the Lindsey School and Community Arts College. Cleethorpes Academy is owned and operated by Tollbar Edge an educational trust formed in 2009 as a partnership between the Tollbar Business and Enterprise College and Edge Hill University.,,,,,,,
1, Izzy Gold Records (IGR) is a New York-based record label. It was founded by producer Chris Young and Brad Leinhardt Esq. IGR’s clientele includes Ashlee Simpson George Clinton (musician) Parliament Funkadelic Crystal Method DJ Skribble American Idol’s William Hung The Four Tops 3 time Emmy nominee Leven Rambin Liam Mcmullan Inspectah Deck/RZA Wu-Tang Clan celebrity blogger Micah Jesse Countess LuAnn de Lesseps from The Real Housewives of New York City B.,,,,,,,
5, Leovigildo Briones Banaag (December 31 1943 – January 6 2011) was a lawyer and a Congressman in the Philippine House of Representatives for 3 consecutive terms from 1998 to 2007.,,,,,,,
4, Vadim Shamilievich Gusseinov (Russian: Вадим Шамильевич Гусейнов born April 27 1968) is a former professional Kazakhstani ice hockey player who played for Torpedo Ust-Kamenogorsk SKA Khabarovsk Stroitel Temirtau and Avtomobilist Karagandy. Guseinov is the currently the general manager of KHL team Barys Astana. He was the general manager of Kazzinc-Torpedo from 1991 to 2008.,,,,,,,
13, Broken Springs (original title Broken Springs: Shine of the Undead Zombie Bastards distributed under title 101 Zombies) is an independent horror film written directed produced and edited by Virginia native Neeley Lawson as his first feature effort. It stars Teague Quillen Jake Lawson and Shannon Wallen. The movie was filmed in late fall of 2008 mainly in Gate City Virginia U.S. and Rogersville Tennessee U.S..,,,,,,,
6, The Hispano HS-42 and its derivative the HA-43 were military trainer aircraft produced in Spain in the 1940s. The basic design was that of a conventional low-wing cantilever monoplane with seating for the pilot and instructor in tandem. The HS-42 had fixed tailwheel undercarriage with spatted mainwheels while the HA-43 had retractable main units. Produced on the assembly line that had been used to build Fokker D.XXI fighters the HS-42 shared some components with this aircraft.,,,,,,,
3, Mahmud Anjum Asrar (born November 20 1976 in Ankara Turkey) is a Turkish-born comic book artist of Pakistani and Austrian ethnicity who is known for his work on American and non-American comic books.His American work includes pinups for Savage Dragon #124 and Invincible #20 and for co-creating with writer Jay Faerber the series Dynamo 5 which debuted in March 2007 from Image Comics.,,,,,,,
5, Vladislav Maksimovich Zotin (Russian: Владислав Максимович Зотин) (born 1942) is a retired Russian Politician who served as President of Mari El in 1991 to early 1997. As president he was responsible for maintaining peace order and the rule of law in Mari El. At the same time he garnered controversy for electoral fraud.,,,,,,,
2, Makuhari International School (幕張インターナショナルスクール) is a private international school located in Wakaba Mihama-ku Chiba in Chiba Prefecture Japan accepting children from age 3 to 12 in grades K-6. The school caters primarily to Japanese returnee dual nationality and foreign children moving to this part of Japan. It is the first international primary school in Japan to be recognized as a school under Article 1 of the School Education Law.,,,,,,,
9, Qeshlaq-e Mira Alam (Persian: قشلاق ميراعلم‎ also Romanized as Qeshlāq-e Mīrā ʿAlam) is a village in Qeshlaq-e Sharqi Rural District Qeshlaq Dasht District Bileh Savar County Ardabil Province Iran. At the 2006 census its population was 33 in 8 families.,,,,,,,
7, The Cooper Hospital is a public hospital located in Juhu Mumbai India. It is owned by the Brihanmumbai Municipal Corporation and is operated under a public-private partnership.It was started in 1969 as a maternity home before it was converted into a full fledged general hospital in 1970.The hospital underwent massive reconstruction after the original building was declared unfit for use in 1999.,,,,,,,
10, Cosmogonia is a genus of moth in the family Geometridae.,,,,,,,
6, USS Daisy Archer (ID-1283) was a motorboat that served in the United States Navy as a patrol boat from 1917 to 1918.Daisy Archer was acquired by the Navy from the Conservation Commission of Maryland under a free lease in 1917. She was placed in service in the 5th Naval District where she engaged in patrol and transport duties. She was returned to her owner on 27 November 1918.,,,,,,,
6, The Volvo B12M is an underfloor-engined bus/coach chassis introduced by Volvo Buses in 2001 as a replacement for the Volvo B10M. It is available with a variety of bodies such as the Van Hool T9 Alizee Sunsundegui Sideral and Plaxton Panther/Paragon. Large British users of the B12M include Wallace Arnold Park's Motor Group and WA Shearings.,,,,,,,
4, Brian Mullins (born 1978 in Birr County Offaly) is an Irish sportsperson. He plays hurling with his local club Birr and was a member of the Offaly senior hurling team from 2005 to 2010.,,,,,,,
12, Inside of Emptiness is the seventh studio album by John Frusciante released on October 26 2004 on Record Collection and is the fourth in a series of six releases issued from June 2004 to February 2005. The album features contributions from Josh Klinghoffer and Omar Rodríguez-López.Frusciante notes It's really powerful but in a gentle way. There's a soothing quality. It has hard things on it and even the soft things have a heaviness to them.,,,,,,,
13, Harikrishnans (Malayalam: ഹരികൃഷ്ണന്‍സ്) is a 1998 Malayalam film directed by Fazil and starring Mammootty Mohanlal and Juhi Chawla in the lead roles. The film received much pre-release hype due to the combined presence of Mammootty and Mohanlal after a gap of several years.Harikrishnans became a huge blockbuster in Kerala.The story follows the murder investigation of Guptan (Rajiv Menon) by the famous lawyer duo of Hari (Mammootty) and Krishnan (Mohanlal).,,,,,,,
5, John A. Alario Jr. (born September 15 1943) is an American legislator from Westwego in Jefferson Parish Louisiana. He has served in the Louisiana State Legislature since 1972. He was a member of the Louisiana House of Representatives from 1972 to 2008. In 2007 he was elected to the Louisiana State Senate. Alario was Speaker of the House twice. He is currently the President of the Louisiana State Senate.,,,,,,,
8, The Ogașu Greci is a tributary of the Valea Mare River in Romania.,,,,,,,
13, Annigoni: Portrait of an Artist is a 1995 documentary film about the life and times of Italian portrait painter Pietro Annigoni.,,,,,,,
8, Lake Solitude 2510 feet (770 m) is a highland tarn located at the top of Sunapee Ridge between the main summit of Mount Sunapee and South Peak. The lake 4.61 acres (18656 m²) is approximately 832 feet (254 m) long by 383 feet (117 m) wide and is located within Newbury New Hampshire and Mount Sunapee State Park. A popular hiking destination Lake Solitude is accessible via the 50-mile (80 km) Monadnock-Sunapee Greenway Trail.,,,,,,,
7, Jean-Talon railway station also known as Park Avenue Station (French: Gare Jean-Talon) is a former railway station located in Montreal Quebec Canada. It is located at the northern end of Park Avenue and its main entrance faces Jean-Talon Street. It is situated in the Park Extension neighbourhood of the borough of Villeray–Saint-Michel–Parc-Extension.,,,,,,,
6, The General Aircraft ST-18 Croydon was a 1930s British cabin monoplane built by General Aircraft Limited.,,,,,,,
9, Qerkh Bolagh (Persian: قرخ بلاغ‎ also Romanized as Qerkh Bolāgh) is a village in Abgarm Rural District Abgarm District Buin Zahra County Qazvin Province Iran. At the 2006 census its population was 129 in 37 families.,,,,,,,
5, Patrick Nulty (born 18 November 1982) is a former Irish politician. He was elected as a Teachta Dála (TD) for Dublin West at a by-election in October 2011. He sat as an independent TD after losing the Labour Party whip on 6 December 2011. He resigned as a TD on 24 March 2014.,,,,,,,
11, Salvia algeriensis is an annual Salvia native to northeast Morocco and northwest Algeria found growing at up to 600 m (2000 ft) elevation. In its native habitat it grows nearly 1 m (3.3 ft) in height (it is much shorter in cultivation) with bright green ovate leaves about 8 cm (3.1 in) long and wide. Each plant produces 3-4 inflorescences up to 15 cm (5.9 in) long with light violet flowers that have violet specks on the lower lip.,,,,,,,
12, Beans and Fatback is the 1973 release by pioneer rock and roll guitarist and Shawnee Indian Link Wray. It was recorded in 1971 by Link's brother Vernon Ray Vernon Wray at Wray's Shack Three Track studio an old chicken shack on Wray's farm in Accokeek Maryland during the Link Wray/Mordicai Jones sessions. It was mixed by Simon Heyworth at The Manor Studio Oxfordshire England.,,,,,,,
14, Zyword (ガイオード Gaiōdo) is a single volume fantasy manga made by ex-CLAMP member Tamayo Akiyama. It was first published in Japan by Kadokawa Shoten in September 2000. In North America it was licensed by Tokyopop which released it in August 8 2006.,,,,,,,
10, Cicindela trifasciata sigmoidea commonly called the mudflat tiger beetle is a species of tiger beetle.The specimen shown in the picture was raised in captivity in Pasadena California an inland city. Its parents were captured at the Mugu Naval Base marsh in Ventura California in 2003 (for a UCLA Masters thesis). This species of tiger beetle was found to be rare in 1982 by a study conducted by the Los Angeles County Natural History Museum.,,,,,,,
6, Southern Pacific Railroad's (SP) locomotive number 4450 nicknamed Huff was an EMD SD9 diesel locomotive. 4450 was part of SP's first order of 32 SD9s and delivered in 1954 with its original number 5363. This order was assigned SP class DF-120 and numbered 5340-5371.,,,,,,,
5, Warren E. Tolman (born October 23 1959 in Boston Massachusetts) is a Massachusetts lawyer and former member of the Massachusetts General Court serving in both of the Court's houses. He was a candidate for governor of Massachusetts in 2002 but lost the race for the Democratic nomination to Shannon O'Brien.,,,,,,,
13, Children of Mini-Japan (Kutty Japanin Kuzhandaigal) (1990) is an award-winning Tamil documentary film directed by Chalam Bennurkar. Upon release the film met with widespread critical acclaim.,,,,,,,
8, The Beneș River is a tributary of the Rezu Mare River in Romania.,,,,,,,
8, Cerro Batoví is a hill in Uruguay with an altitude of 224 metres (734.9 ft). It is situated 25 km (15.5 mi) away from the city of Tacuarembó.,,,,,,,
2, Chetwynde School is a non-selective coeducational independent day school in Barrow-in-Furness Cumbria England. It includes a nursery primary school secondary school and sixth form.,,,,,,,
4, Server Djeparov (Uzbek: Server Jeparov Uzbek Cyrillic: Сервер Жепаров Russian: Сервер Джепаров, born 3 October 1982) is an Uzbekistani professional football midfielder who currently plays for Seongnam Ilhwa Chunma. He has won the Asian Footballer of the Year awards twice first in 2008 and the other in 2011.,,,,,,
6, USS McGowan (DD-678) was a Fletcher-class destroyer of the United States Navy named for Rear Admiral Samuel McGowan (1870–1934).McGowan was laid down 30 June 1943 by the Federal Shipbuilding & Dry Dock Co. Kearny N.J. launched 14 November 1943 sponsored by Mrs. Rose McG. Cantey sister of Rear Admiral McGowan and commissioned 20 December 1943 Commander James B. Weller in command.,,,,,,,
12, Les Insomniaques s'amusent is the first album by Québécois singer and musician Daniel Bélanger.,,,,,,,
11, Acanthocalyx delavayi is a small perennial plant species that grows in stony ground. It can be found in Yunnan China. Each rosette of leaves supports an inflorescence on which are held 10-15 light purple flowers. Its sepals and leaves are protected by spines.,,,,,,,
14, The Ik is a 1975 play by Colin Higgins and Dennis Cannan adapted from the 1972 book by Colin Turnbull about the Ik people titled The Mountain People.It was devised with director Peter Brook.,,,,,,,
2, The Hamburg University of Technology (in German Technische Universität Hamburg-Harburg and abbreviated TUHH) is one of the youngest universities in Germany as well as among those who have achieved popularity in a short time.The university was founded in 1978 and in 1982/83 lecturing followed. Around 100 senior lecturers/professors and 1150 members of staff (450 scientists including externally funded researchers) work at the TUHH.,,,,,,,
11, Bulbophyllum barbatum is a species of orchid in the genus Bulbophyllum.,,,,,,,
13, Choron Ki Baaraat is a 1980 Indian Bollywood film directed by Harmesh Malhotra. It stars Shatrughan Sinha and Neetu Singh in pivotal roles.,,,,,,,
12, Live in the Classic City II is the eighth live album released by the Athens GA based band Widespread Panic. The album was recorded during a three-night run that took place April 1–3 2000 at the The Classic Center in Athens GA. It was released on September 28 2010.,,,,,,,
11, Hoehnephytum is a genus of flowering plants in the daisy family.,,,,,,,
10, The ʻĀkohekohe (Palmeria dolei) or Crested Honeycreeper is a species of Hawaiian honeycreeper. It is endemic to the island of Maui in Hawaiʻi. Its natural habitat is wet forests dominated by koa (Acacia koa) and ʻōhiʻa lehua (Metrosideros polymorpha) on the windward side of Haleakalā at elevations of 4200 to 7100 feet (1300 to 2200 m). It is the largest honeycreeper on the island at 6.5 to 7 inches (17 to 18 cm) in length.,,,,,,,
13, Swing in the Saddle is a 1944 American Western/musical film starring Jane Frazee.,,,,,,,
2, The Karlshochschule International University (formerly known as Merkur International University of Applied Sciences) is a state approved private owned business school in the City of Karlsruhe Germany. As a University of Applied Sciences the courses are rated undergraduate a consecutive master program will start in 2009. The Business School focuses on international markets and inter-cultural collaboration in Business.,,,,,,,
3, Mina Cheon (born 1973) is a Korean American new media artist scholar and educator. Since 1997 she has been living between Baltimore New York and Seoul.,,,,,,,
12, Tired of Not Being Away from Here is the fifth studio album and second LP recorded by the indie rock band Before Braille. It was released in 2005 in the United Kingdom by You and Whose Army? Records and distributed in the United States by Sunset Alliance and Common Wall Media.This enhanced CD/LP contains all of the songs on the successful limited release Cattle Punching on a Jack Rabbit EP but adds an additional five songs a hidden track and has five videos.,,,,,,,
7, The U.S. Post Office in Dansville New York United States is located on Main Street (NY 63). It was designed and built in 1932-1933 and is one of a number of post offices in New York State designed by the Office of the Supervising Architect of the Treasury Department James A. Wetmore.,,,,,,,
7, Richmond Hospital (RH) is a medical facility located in Richmond British Columbia. The Vancouver Coastal Health Authority (VCH) is responsible for Richmond Health Services and Richmond Hospital.,,,,,,,
7, Sansad Bhavan is the house of the Parliament of India located in New Delhi.,,,,,,,
7, James Buckley House is a historic home located at Cape Vincent in Jefferson County New York. It is a 1 1⁄2-story frame structure built about 1845 in the Gothic Cottage style. The central section is flanked by 1-story wings with parapets hiding the shed roof.It was listed on the National Register of Historic Places in 1985.,,,,,,,
6, Southern Railway 1401 is a steam locomotive that is the sole survivor of Southern Railway's Ps-4 class. Today it is on permanent display at the Smithsonian Institution in Washington D.C.. It has a Pacific-type or 4-6-2 (Whyte notation) wheel arrangement and was built in 1926 by the American Locomotive Company (ALCO) at their Richmond works. It pulled Southern's highest-level passenger trains from 1926 until Dieselization in the early 1950s mostly on Southern's Charlotte Division.,,,,,,,
10, Catoptria digitellus is a species of moth in the Crambidae family. It is found in France and Spain.,,,,,,,
11, Hamatophyton verticillatum is a species of the extinct Sphenophyllales horsetails.,,,,,,,
5, László Berényi (born November 1961) is a Hungarian politician of Romani ethnicity member of the National Assembly (MP) from Somogy County Regional List since 2010. He is a member of the Committee on Human Rights Minority Civic and Religious Affairs since May 14 2010.,,,,,,,
10, Choreutis melophaga is a moth in the Choreutidae family. It was described by Meyrick in 1931. It is found in India.,,,,,,,
5, Chu Chin-peng (Chinese: 朱景鵬, pinyin: Zhū Jǐngpéng) is a politician in the Republic of China. He was the Minister of the Research Development and Evaluation Commission of the Executive Yuan in 2009-2012.,,,,,,
2, This article discusses Rutgers University's campus in New Brunswick New Jersey. For general information on the University as a whole please see Rutgers University. For other uses of Rutgers please see Rutgers (disambiguation).Rutgers–New Brunswick is the oldest and flagship campus of Rutgers University (the others being in Camden and Newark). It is chiefly located in the City of New Brunswick and Piscataway Township.,,,,,,,
9, Hasanijeh (Persian: هسنيجه‎ also Romanized as Ḩasnījeh, also known as Ḩoseynī Ḩoseynjeh Husaini and Husni) is a village in Hoseynabad Rural District Mehrdasht District Najafabad County Isfahan Province Iran. At the 2006 census its population was 428 in 133 families.,,,,,,
8, Cherry Lake is part of historical coastal wetlands in Altona a suburb of Melbourne Australia. The wetlands were converted to a lake with construction of retaining walls levees and flow channels. The lake and surrounding reserve is an important wildlife habitat and popular recreational destination.,,,,,,,
9, Karingannoor is a small township of Velinalloor village in the Kottarakara Taluk Kollam District of Kerala India. It is surrounded by several small places: Puthuserry Atoorkonam Thannimoodu Alumoodu Mottarkunnu Puthanvila504 and Ezhamkutty.,,,,,,,
9, Villemi is a village in Käina Parish Hiiu County in northwestern Estonia.,,,,,,,
6, USS T-3 (SS-61/SF-3) was an AA-1-class submarine in the service of the United States Navy originally named AA-3.She was laid down as AA-3 on 21 May 1917 at the Fore River Shipbuilding Company yard in Quincy Massachusetts by the Electric Boat Co. of New York launched on 24 May 1919 sponsored by Mrs. Lilian Terhune Jordan redesignated SF-3 on 17 July 1920 renamed T-3 on 22 September 1920 and commissioned on 7 December 1920 at the Boston Navy Yard with Lt. Comdr.,,,,,,,
10, Glyphipterix okui is a species of sedge moths in the genus Glyphipterix. It was described by Diakonoff in 1976. It is found in Japan (Honshu).The wingspan is 9–12 mm.,,,,,,,
5, Eddie Baza Calvo (born August 29 1961) is a politician and Governor of the United States territory of Guam since 2011. A member of the Republican Party Calvo was a five-term Senator within the Legislature of Guam. He became the Governor of Guam having defeated Democrat Carl Gutierrez in the 2010 gubernatorial election. Calvo chose Senator Ray Tenorio as his running mate for Lieutenant Governor of Guam.,,,,,,,
13, Finding Kraftland is a 2006 independent documentary from Richard Kraft productions starring Stacey J. Aswad Richard Kraft and Nicky Kraft. It premiered at the Santa Barbara International Film Festival on June 17 2006 and continued to play in over 75 film festivals across the globe.,,,,,,,
2, The California Academy of Mathematics and Science (CAMS) is a public magnet high school in Carson California United States focusing on science and mathematics. Its California API scores are fourth-highest in the state.Located on the campus of California State University Dominguez Hills CAMS shares many facilities with the university including the gymnasium the student union the tennis courts the pool the library and many of the parking lots.,,,,,,,
11, Echinopsis terscheckii commonly known as the cardon grande cactus or Argentine saguaro is a large cactus native to South America and popular in cultivation. It is a columnar branching cactus that can grow over 7.6 metres (25 ft) tall.,,,,,,,
6, German submarine U-118 was a Type XB minelaying U-boat of Nazi Germany's Kriegsmarine during World War II.She was ordered,on 31 January 1939 and laid down on 1 March 1940 at the Friedrich Krupp Germaniawerft in Kiel as 'werk' 617.,,,,,,
12, Upon Reflection is a solo album by English saxophonist John Surman recorded in 1979 and released on the ECM label.,,,,,,,
13, Amor libre (English language:Free Love) is a 1969 Argentine romantic comedy film directed by Fernando Siro with a script by Norberto Aroldi.,,,,,,,
2, Changnyeong Daeseong High School (Korean: 창녕대성고등학교) is a school located in Daehab township of Changnyeong County.,,,,,,,
7, The Baltimore Museum of Art located in Baltimore Maryland United States is an art museum that was founded in 1914. Built in the Roman Temple style the Museum is home to an internationally renowned collection of 19th-century modern and contemporary art. Founded in 1914 with a single painting the BMA today has 90000 works of art—including the largest holding of works by Henri Matisse in the world.,,,,,,,
8, The Valea Gorganului River is a tributary of the Turia River in Romania.,,,,,,,
13, The Gay Intruders is a 1948 comedy film directed by Ray McCarey and released by 20th Century Fox.,,,,,,,
1, Tahera Diamond Corporation (TSX: TAH) was a Canadian diamond mining company headquartered in Toronto Ontario. Tahera's Jericho Diamond Mine was Canada's third and Nunavut's first diamond mine. Tahera opened the Jericho mine in 2006. During production Tahera had a diamond marketing alliance with Tiffany & Co.,,,,,,,
13, Little Nemo: Adventures in Slumberland known in Japan as simply Nemo is a 1989 Japanese/American animated feature film directed by Masami Hata and William T. Hurtz. Loosely based on the comic strip Little Nemo in Slumberland by Winsor McCay the film went through a lengthy development process with a number of screenwriters. Ultimately the screenplay was credited to Chris Columbus and Richard Outten, the storyline and art style differed from the original version.,,,,,,
1, PayMate is a mobile commerce company that has built the largest mobile payments network in India based in Mumbai. PayMate enables people to transact and make payments from anywhere with their mobile phone.,,,,,,,
5, J. Joseph McDermott (born July 1 1967) usually known as Joe McDermott is an American politician from the state of Washington and a member of King County Council representing the 8th district. Elected to the county council in 2010 he previously served ten years as a state legislator: seven years in the Washington House of Representatives and three years in the Washington State Senate.McDermott was elected to the state House in 2000 taking office in January 2001 and serving until 2007.,,,,,,,
2, Hillcrest High School is public high school near Tuscaloosa Alabama USA. The school is located in the unincorporated suburban area south of Tuscaloosa informally known as Taylorville. The school is administered by the Tuscaloosa County School System under the authority of the Alabama State Department of Education. The school currently enrolls around 1250 students in grades 9-12 and has a faculty of 75 teachers.,,,,,,,
12, Strapping Young Lad (occasionally referred to as SYL) is the eponymous third album by Canadian heavy metal band Strapping Young Lad. It was released on February 11 2003.,,,,,,,
4, Mohammad Naeem (born 21 October 1983) is a former Pakistani cricketer who played a single List A match for Sargodha during the 2002–03 season. From Sargodha District Mohammad represented Sargodha at under-19 level for three consecutive seasons from 2000–01 to 2002–03. His only match at List A level came during the 2002–03 edition of the limited-overs National Bank of Pakistan Patron's Cup.,,,,,,,
4, Maksym Alentynovych Morozov (Russian: Максим Алентинович Морозов) (born 28 September 1978) is a Ukrainian footballer currently playing for FC MIKA.,,,,,,,
12, Dreams Never Die is the fourth regular studio album by Tiffany released on November 21 1993 (see 1993 in music). It represented an attempt to return to pop success three years after her last album and five years after her last commercially successful one. It was released in various countries of Asia but not in the United States, she had retained a greater degree of popularity in Asia than in the United States.,,,,,,
13, Tauba Tauba is a 2005 Bollywood movie starring Antara Mona Lisa Biswas Amin Gazi and Payal Rohatgi. The film was directed by T L V Prasad who has directed over 25 Mithun Chakraborty films for Mithun's Dream Factory. It was released on 2 May 2005.,,,,,,,
12, Speed Ballads is the second album by the band Republica. Released in 1998 Speed Ballads was the follow-up to Republica's self-titled debut album. Speed Ballads reached #37 in the UK Album Charts. There were tentative plans to release the album in the United States in January 1999 but these plans were cancelled.,,,,,,,
12, 3 Vulgar Videos from Hell is a DVD released in 1999 and re-released in 2006 by the heavy metal band Pantera. This DVD combines all three of the band's previous home videos (Cowboys from Hell: The Videos Vulgar Video and 3 Watch It Go) and features music videos live performances appearances interviews and footage of the band on tour and in the studio from mid-1989 to early 1997.[citation needed],,,,,,,
10, The New Guinea long-eared bat (Nyctophilus microtis) is a species of vesper bat. It is found only in Papua New Guinea.,,,,,,,
5, Raghunath Sahai Puri was an Indian politician and a member of Indian National Congress. He was the Minister for Housing & Urban Development in Punjab Government during 2002-2007.,,,,,,,
6, HMS Shelburne was the American letter of marque schooner Racer built in Baltimore in 1811 and captured by the British in 1813. She served on the American coast capturing the American brig Frolic. She also captured some merchantmen and was sold in Britain in 1817.,,,,,,,
2, Kresge College is one of the residential colleges that make up the University of California Santa Cruz. Founded in 1971 Kresge is located on the western edge of the UCSC campus. Kresge is the sixth of ten colleges at UCSC and originally one of the most experimental. The first provost of Kresge Bob Edgar had been strongly influenced by his experience in T-groups run by NTL Institute. He asked a T-group facilitator psychologist Michael Kahn to help him start the college.,,,,,,,
10, Palaeomolis palmeri is a moth of the Arctiidae family. It is found in Colombia.,,,,,,,
12, Smooth Up in Ya: The Best of the Bulletboys is the second greatest hits album by heavy metal band BulletBoys.,,,,,,,
8, The Pre-Pyrenees are the foothills of the Pyrenees.,,,,,,,
1, Continental Lite was a short lived airline within an airline brand of Continental Airlines established in 1993. The airline folded in 1995 after losing what has been reported in the press as between $140 million or (US) $300 million.It was developed by Continental Airlines to counter the rise of low-cost start up carriers.,,,,,,,
10, Sobasina paradoxa is a jumping spider.,,,,,,,
